type,iter,elapsed_time,token/s,th_stop_draft,skipped_attn,skipped_mlp
base,0,11.084736585617065,23.094820343513735,0.6,0,0
ssd,0,15.22994613647461,16.808989191819837,0.8010000000000027,14,13
ssd,1,14.33799958229065,17.854652493936065,0.7900000000000025,19,12
ssd,2,13.462171077728271,19.016249200957247,0.7430000000000021,10,13
ssd,3,16.129668951034546,15.87137347810107,0.8460000000000027,20,18
ssd,4,16.218905448913574,15.784049102841783,0.8330000000000027,17,16
ssd,5,16.33955430984497,15.667502010489594,0.8280000000000027,16,14
ssd,6,15.285439014434814,16.74796515548204,0.8410000000000027,25,14
ssd,7,16.060112953186035,15.940112049412097,0.8280000000000027,17,17
ssd,8,15.947854995727539,16.052315503782978,0.8120000000000027,14,15
ssd,9,15.367119073867798,16.658945555731062,0.8050000000000028,16,15
ssd,10,18.38266921043396,13.926160399747333,0.8320000000000027,14,20
ssd,11,15.376182317733765,16.649126207663933,0.8480000000000028,24,18
ssd,12,16.047572135925293,15.952568889028347,0.8330000000000027,17,16
ssd,13,15.388469934463501,16.63583196316815,0.8020000000000027,16,16
ssd,14,16.48014259338379,15.533846175747,0.8400000000000027,17,17
ssd,15,19.329084873199463,13.244289715699582,0.8410000000000027,12,14
ssd,16,17.547566175460815,14.58891777014639,0.8440000000000027,12,20
ssd,17,15.809860467910767,16.192426272173783,0.8090000000000027,14,14
ssd,18,16.56398296356201,15.45521995302441,0.8230000000000027,12,19
ssd,19,16.040257453918457,15.959843583275033,0.8310000000000027,17,19
ssd,20,16.375755310058594,15.63286670769655,0.8360000000000027,18,15
ssd,21,15.618144035339355,16.39119215578662,0.7930000000000026,13,10
ssd,22,15.258793115615845,16.777211543553182,0.8050000000000027,14,14
ssd,23,15.524590492248535,16.489967972283804,0.8100000000000027,14,13
ssd,24,14.687845468521118,17.42937727311043,0.7710000000000024,11,13
ssd,25,16.469417333602905,15.543962170275309,0.8440000000000027,17,20
ssd,26,16.533610105514526,15.483611768165213,0.7770000000000024,12,12
ssd,27,16.24949622154236,15.754334565807307,0.8290000000000027,16,15
ssd,28,17.03135919570923,15.031096288809117,0.8120000000000027,16,14
ssd,29,16.751452684402466,15.282256698749805,0.8180000000000027,13,19
ssd,30,15.372228860855103,16.65340805925001,0.8240000000000027,19,18
ssd,31,15.069143772125244,16.988357392511332,0.8050000000000027,17,12
ssd,32,15.267952680587769,16.76714654254121,0.8370000000000027,22,17
ssd,33,20.83005428314209,12.289934366958544,0.8460000000000027,10,20
ssd,34,16.36998724937439,15.63837503964968,0.8240000000000027,17,13
ssd,35,15.837257862091064,16.164414460458826,0.8230000000000027,18,18
ssd,36,14.945215463638306,17.12922778683571,0.7980000000000026,14,16
ssd,37,14.980239629745483,17.089179233933887,0.8320000000000027,22,18
ssd,38,14.104542016983032,18.150181671390314,0.7800000000000024,14,12
ssd,39,17.081412315368652,14.987051145043154,0.8260000000000027,15,19
ssd,40,16.582551956176758,15.437913336652851,0.8470000000000028,18,17
ssd,41,17.09335494041443,14.97658013259469,0.8340000000000027,16,20
ssd,42,17.192933559417725,14.889838264963899,0.8210000000000027,13,16
ssd,43,14.870931148529053,17.214792903221937,0.8230000000000027,22,15
ssd,44,15.600908517837524,16.40930076009988,0.8160000000000027,14,17
ssd,45,13.542136192321777,18.903959933968824,0.7560000000000024,11,13
ssd,46,13.275531768798828,19.283596654235033,0.7690000000000028,15,10
ssd,47,13.373947858810425,19.141692692584677,0.7670000000000022,16,11
ssd,48,14.04192590713501,18.23111741886637,0.7920000000000026,16,11
ssd,49,13.232247829437256,19.346675130319657,0.749000000000002,13,11
ssd,50,12.385705947875977,20.668987385729224,0.7360000000000018,15,10
ssd,51,12.514899969100952,20.455616955154184,0.7260000000000016,15,8
ssd,52,13.2122163772583,19.376007226209474,0.7090000000000014,11,8
ssd,53,12.67925238609314,20.190464879521286,0.753000000000002,15,12
ssd,54,12.481427907943726,20.510473792591505,0.7430000000000021,16,9
ssd,55,12.490947484970093,20.494842389501322,0.7200000000000027,13,11
ssd,56,13.658404350280762,18.743038603534803,0.7730000000000024,15,11
ssd,57,12.562737226486206,20.377724645889383,0.734000000000002,14,10
ssd,58,13.540234565734863,18.906614856424845,0.7760000000000024,15,11
ssd,59,13.041188478469849,19.630112732642374,0.7430000000000019,14,10
ssd,60,12.036859273910522,21.268006393899707,0.710000000000002,13,8
ssd,61,12.858788251876831,19.90856330981537,0.753000000000002,16,11
ssd,62,12.533076286315918,20.425950832160048,0.7360000000000021,15,10
ssd,63,12.657434225082397,20.225268047824557,0.7370000000000022,14,8
ssd,64,12.330302715301514,20.761858480758313,0.7270000000000016,16,8
ssd,65,11.710083961486816,21.861499955248483,0.7010000000000015,14,10
ssd,66,12.195794343948364,20.990842644622727,0.717000000000002,14,10
ssd,67,12.842212438583374,19.934259865602986,0.751000000000002,18,9
ssd,68,12.368815422058105,20.697212405923587,0.7360000000000021,16,10
ssd,69,12.295854091644287,20.820025847083382,0.7200000000000016,12,8
ssd,70,12.41565728187561,20.61912584956006,0.7310000000000018,14,10
ssd,71,12.536126375198364,20.420981117937174,0.7370000000000019,15,9
ssd,72,12.419481754302979,20.61277636736361,0.7240000000000018,15,8
ssd,73,12.086859941482544,21.18002535310256,0.7090000000000014,14,7
ssd,74,13.426943302154541,19.066141432124855,0.7670000000000022,18,9
ssd,75,12.312095642089844,20.792561026316623,0.720000000000002,17,11
ssd,76,12.739218473434448,20.09542426278708,0.7400000000000022,13,9
ssd,77,12.390336036682129,20.661263685028466,0.749000000000002,17,8
ssd,78,12.088435173034668,21.177265405786514,0.7070000000000016,16,8
ssd,79,12.457447528839111,20.549956113189122,0.7400000000000022,19,10
ssd,80,12.485227346420288,20.50423215348171,0.726000000000002,15,10
ssd,81,13.192131519317627,19.405506958836156,0.7560000000000022,15,12
ssd,82,12.509904623031616,20.463785113811817,0.727000000000002,14,10
ssd,83,12.607418537139893,20.30550498865852,0.7250000000000016,15,9
ssd,84,14.10824203491211,18.14542161713026,0.7990000000000026,23,8
ssd,85,14.634592294692993,17.492800266997147,0.8140000000000027,22,9
ssd,86,12.180999517440796,21.016337750728777,0.7280000000000018,16,9
