config,model_id,num_offload,type,task,latency(item/s),elapsed_time(s),length,rouge-1,rouge-2,rouge-l,rouge-lsum,model_memory(gb),peak_memory(gb),n_shot,num_iter
evaluation,microsoft/Phi-3-medium-4k-instruct,6,base,xsum,253.12115942955018,12656.057971477509,50,0.06908587133140182,0.018702315079533398,0.0581075728172064,0.058071478580384805,22.262510299682617,26.11366033554077,1,1
evaluation,microsoft/Phi-3-medium-4k-instruct,6,base,cnn_dailymail,255.60049666404723,12780.024833202362,50,0.14588554949616026,0.05543967160613688,0.11389604114209437,0.11391486967659781,22.262510299682617,29.095442295074463,1,1
evaluation,microsoft/Phi-3-medium-4k-instruct,6,ssd_naive,xsum,257.61372853279113,12880.686426639557,50,0.06884473000481198,0.017743161002360334,0.058255847545333146,0.058148910730427314,22.262510299682617,26.11366081237793,1,1
evaluation,microsoft/Phi-3-medium-4k-instruct,6,ssd_naive,cnn_dailymail,288.18394129753113,14409.197064876556,50,0.14502925986672155,0.05370164094435435,0.11206311931421836,0.11167067013275825,22.262510299682617,29.096372604370117,1,1
evaluation,microsoft/Phi-3-medium-4k-instruct,6,ssd,xsum,112.18741156101227,5609.370578050613,50,0.06871092605602108,0.017528992940624287,0.058477765121564745,0.05822080844779641,22.262510299682617,26.11366081237793,1,1
evaluation,microsoft/Phi-3-medium-4k-instruct,6,ssd,cnn_dailymail,158.15893257141113,7907.946628570557,50,0.1441899606621007,0.05346682984704815,0.1122355818302838,0.1112509838159592,22.262510299682617,29.097591876983643,1,1
