type,iter,elapsed_time,token/s,th_stop_draft,skipped_attn,skipped_mlp
base,0,9.015461683273315,28.39566169694507,0.6,0,0
ssd,0,14.301774978637695,17.899876091071395,0.8220000000000027,9,14
ssd,1,13.817002058029175,18.527897652822325,0.8480000000000028,11,18
ssd,2,18.621802806854248,13.747326327919895,0.8320000000000027,11,13
ssd,3,12.254695415496826,20.889952081246513,0.8040000000000027,15,13
ssd,4,12.892826795578003,19.85600241583973,0.7850000000000025,10,13
ssd,5,11.540472269058228,22.182801018150286,0.7680000000000022,11,12
ssd,6,12.757773160934448,20.066197820784044,0.8020000000000027,13,10
ssd,7,13.363518714904785,19.15663123324507,0.8130000000000027,10,14
ssd,8,11.627588748931885,22.01660254139245,0.7550000000000021,9,11
ssd,9,12.160465478897095,21.051825725277926,0.7590000000000021,13,9
ssd,10,12.327242612838745,20.767012383886858,0.7830000000000026,12,11
ssd,11,13.753865003585815,18.612949882324525,0.8210000000000027,9,10
ssd,12,13.138291835784912,19.485029195555693,0.8020000000000027,12,12
ssd,13,12.840778112411499,19.93648653990511,0.7900000000000025,10,11
ssd,14,13.028532266616821,19.649181869545824,0.8060000000000027,12,12
ssd,15,14.57606315612793,17.563041354714144,0.8430000000000027,13,17
ssd,16,12.855071067810059,19.914320088127774,0.8290000000000027,15,16
ssd,17,12.616265535354614,20.291266007568574,0.7850000000000025,11,12
ssd,18,12.095248937606812,21.165335357756813,0.7750000000000024,10,10
ssd,19,11.944130182266235,21.433122051875316,0.7800000000000024,12,12
ssd,20,12.005600690841675,21.323381194519193,0.7770000000000025,11,12
ssd,21,12.223422050476074,20.94339857879892,0.7690000000000022,10,11
ssd,22,12.225645780563354,20.939589171395376,0.7860000000000025,12,11
ssd,23,12.507916688919067,20.467037506477308,0.7700000000000022,10,8
ssd,24,12.885366678237915,19.86749825539371,0.8060000000000027,11,13
ssd,25,12.272425651550293,20.85977192028548,0.7730000000000025,11,11
ssd,26,13.343159914016724,19.185860144798017,0.8200000000000027,14,13
ssd,27,11.990378379821777,21.350452161777827,0.7630000000000025,13,7
ssd,28,11.921538352966309,21.473738742475486,0.7640000000000022,12,9
ssd,29,12.190868377685547,20.99932441798719,0.7900000000000025,14,17
ssd,30,11.967807054519653,21.390719188050525,0.7800000000000024,11,11
ssd,31,12.303948402404785,20.806329125207096,0.7740000000000024,12,9
ssd,32,12.714215755462646,20.134942250764457,0.7870000000000025,11,12
ssd,33,12.563030242919922,20.377249361814798,0.7930000000000026,13,12
ssd,34,13.220873832702637,19.363319190503763,0.8090000000000027,16,9
ssd,35,13.080546617507935,19.571047562901644,0.8060000000000027,7,14
ssd,36,12.732913970947266,20.10537419667769,0.8020000000000027,13,14
ssd,37,13.779445171356201,18.57839679439023,0.8380000000000027,15,17
ssd,38,11.106831789016724,23.04887702118188,0.7300000000000018,11,6
ssd,39,15.08833360671997,16.966751045720777,0.8370000000000027,12,12
ssd,40,12.203157901763916,20.97817647373032,0.751000000000002,13,5
ssd,41,12.244450092315674,20.90743137257422,0.7680000000000022,13,7
ssd,42,12.057666063308716,21.231306179477293,0.7650000000000022,12,8
ssd,43,12.26222038269043,20.877132526615995,0.8110000000000027,20,12
ssd,44,12.467547178268433,20.53330910559705,0.7850000000000025,11,10
ssd,45,12.621881484985352,20.282237660409873,0.7920000000000026,15,11
ssd,46,12.458088159561157,20.548899375345062,0.7930000000000026,12,11
ssd,47,13.485399007797241,18.983494656107773,0.8150000000000027,12,12
ssd,48,11.596789360046387,22.07507544130956,0.7610000000000023,15,7
ssd,49,12.383634090423584,20.672445433281005,0.7680000000000022,15,6
ssd,50,13.669156074523926,18.728295924363863,0.7900000000000025,12,9
ssd,51,11.968628168106079,21.38925166730362,0.7750000000000024,14,10
ssd,52,11.930710315704346,21.457230393317676,0.8050000000000027,16,17
ssd,53,11.610206842422485,22.04956410118403,0.748000000000002,12,7
ssd,54,12.004639863967896,21.325087874429936,0.7450000000000021,11,8
ssd,55,12.742187738418579,20.09074150023251,0.7670000000000022,11,9
ssd,56,14.074228525161743,18.18927407227516,0.8420000000000027,16,11
ssd,57,13.270739793777466,19.29055983149004,0.8290000000000027,17,12
ssd,58,12.942635774612427,19.77958774843651,0.8030000000000027,14,14
ssd,59,12.343106985092163,20.740320918322535,0.7710000000000022,10,11
ssd,60,11.521041631698608,22.220213083481113,0.7840000000000025,17,12
ssd,61,13.69358777999878,18.694881437421422,0.8340000000000027,15,15
ssd,62,11.746352434158325,21.793999578588625,0.7710000000000022,11,12
ssd,63,13.91183876991272,18.401593364757353,0.8440000000000027,16,14
ssd,64,13.686756372451782,18.70421252732077,0.8420000000000027,15,15
ssd,65,13.492548942565918,18.97343497434931,0.8290000000000027,17,12
ssd,66,12.217116355895996,20.954208222503674,0.7720000000000022,12,8
ssd,67,12.665809154510498,20.21189462726385,0.8090000000000027,15,11
ssd,68,11.77858829498291,21.734353352773457,0.7590000000000021,11,10
ssd,69,12.763177871704102,20.057700564335992,0.8060000000000027,12,10
ssd,70,12.896066427230835,19.851014372835447,0.8170000000000027,15,12
ssd,71,12.440309286117554,20.578266513492288,0.8100000000000027,15,13
ssd,72,12.46673059463501,20.53465405839188,0.8070000000000027,15,13
ssd,73,12.177215337753296,21.02286876756769,0.7960000000000026,16,12
ssd,74,11.194712400436401,22.867938973583673,0.7610000000000022,11,13
ssd,75,11.308820009231567,22.637198203793428,0.7710000000000022,17,9
ssd,76,11.88502836227417,21.539704592763382,0.7980000000000026,15,14
ssd,77,11.563266038894653,22.13907378234734,0.7650000000000025,14,13
ssd,78,12.898818016052246,19.846779734500835,0.8160000000000027,11,14
ssd,79,13.393041610717773,19.114403392515122,0.8220000000000027,13,13
ssd,80,11.404875755310059,22.44654001432743,0.753000000000002,14,8
ssd,81,11.074403047561646,23.11637014659367,0.7550000000000021,12,12
ssd,82,10.957816123962402,23.36231938042679,0.7650000000000022,16,11
ssd,83,11.27469277381897,22.705718473718335,0.7900000000000027,17,14
ssd,84,12.085187911987305,21.182955686280515,0.8050000000000027,16,15
ssd,85,11.349303722381592,22.556449828296582,0.7780000000000024,17,11
ssd,86,12.287353277206421,20.83442985845383,0.8080000000000027,15,14
ssd,87,12.390394687652588,20.66116588320725,0.7880000000000025,15,10
ssd,88,11.709697723388672,21.862221045097662,0.7820000000000025,15,12
ssd,89,11.335335731506348,22.584245060201695,0.7480000000000021,11,11
ssd,90,12.844784021377563,19.930268938266256,0.7850000000000025,11,13
ssd,91,11.218002796173096,22.820461418259917,0.7640000000000022,15,15
ssd,92,10.52101445198059,24.332254381782334,0.7450000000000019,13,13
ssd,93,11.344714164733887,22.565575146511854,0.7830000000000025,15,14
ssd,94,11.32137942314148,22.612085544692803,0.7550000000000024,13,13
ssd,95,12.393667459487915,20.655709929026727,0.8090000000000027,19,15
ssd,96,10.922041654586792,23.43884120717402,0.7470000000000021,13,12
ssd,97,11.231967210769653,22.792089328264517,0.7630000000000023,12,12
ssd,98,12.371095895767212,20.693397105392318,0.8030000000000027,15,14
ssd,99,11.586233377456665,22.095187595487175,0.7640000000000023,12,13
ssd,100,12.045154571533203,21.25335947161816,0.8000000000000027,17,14
ssd,101,12.219519138336182,20.95008789640941,0.7990000000000028,13,16
ssd,102,11.58439564704895,22.09869274149095,0.7760000000000024,14,11
ssd,103,13.1155526638031,19.51881148756472,0.8240000000000027,14,14
ssd,104,10.53014588356018,24.31115416925714,0.739000000000002,12,12
ssd,105,12.757132530212402,20.067205494159563,0.8260000000000027,21,12
ssd,106,12.816292762756348,19.974574921066576,0.8370000000000027,14,20
ssd,107,10.191621541976929,25.11867213137726,0.7080000000000014,10,11
ssd,108,10.989515781402588,23.29492992159176,0.7560000000000021,10,14
ssd,109,10.459761619567871,24.47474515299482,0.7210000000000016,9,11
ssd,110,11.699576616287231,21.881133685095655,0.7820000000000025,11,16
ssd,111,10.179235696792603,25.149235917649847,0.6990000000000022,11,10
ssd,112,10.461394309997559,24.470925424859523,0.7220000000000022,11,10
ssd,113,11.616895914077759,22.03686784261967,0.7920000000000026,16,15
ssd,114,10.455962657928467,24.48363755448976,0.7260000000000016,9,13
ssd,115,11.03617548942566,23.196441579357547,0.7360000000000021,12,10
ssd,116,10.198169708251953,25.102543625338473,0.7150000000000016,11,10
ssd,117,10.494498252868652,24.39373411015842,0.7080000000000014,10,10
ssd,118,10.928638935089111,23.424691905416363,0.7240000000000016,11,8
ssd,119,11.131838321685791,22.99710008375613,0.7370000000000022,11,10
ssd,120,11.236347436904907,22.7832043675677,0.7660000000000022,10,14
ssd,121,10.69546627998352,23.935375354237895,0.7260000000000016,9,12
ssd,122,10.614493370056152,24.117966922678075,0.7420000000000019,12,11
ssd,123,12.682243347167969,20.1857031908449,0.7970000000000026,12,10
ssd,124,10.9341561794281,23.412872086247244,0.7430000000000021,12,11
ssd,125,12.92902660369873,19.800407861080867,0.8330000000000027,16,16
ssd,126,10.930822134017944,23.42001332208117,0.7350000000000018,11,10
ssd,127,10.722466230392456,23.875104336946006,0.7430000000000019,13,12
ssd,128,10.446155786514282,24.506622841149795,0.7080000000000019,10,10
ssd,129,11.826995372772217,21.64539614087921,0.7770000000000024,11,14
ssd,130,12.013760805130005,21.30889770093352,0.7670000000000022,7,14
ssd,131,14.486939907073975,17.67108869382382,0.8320000000000027,13,11
ssd,132,13.43530011177063,19.054282217017178,0.8290000000000027,16,15
ssd,133,12.87115478515625,19.88943527392226,0.8170000000000027,16,11
ssd,134,11.843784093856812,21.614713504679916,0.7600000000000021,15,11
ssd,135,12.69624137878418,20.16344777658245,0.7900000000000026,12,12
ssd,136,13.026491403579712,19.65226031083478,0.8480000000000028,15,21
ssd,137,10.599855422973633,24.15127280369858,0.7350000000000019,12,11
