type,iter,elapsed_time,token/s,th_stop_draft,skipped_attn,skipped_mlp
base,0,95.39782738685608,2.683499268404426,0.6,0,0
ssd,0,82.562668800354,3.1006749626642685,0.8010000000000027,14,13
ssd,1,87.65177464485168,2.920648224605415,0.8060000000000027,12,16
ssd,2,67.33049869537354,3.802140262739365,0.7430000000000021,10,13
ssd,3,96.95437693595886,2.640417153823755,0.8460000000000027,20,18
ssd,4,93.79492449760437,2.729358772569176,0.8330000000000027,17,16
ssd,5,91.23261022567749,2.8060142022325762,0.8280000000000027,16,14
ssd,6,93.89352107048035,2.726492702386098,0.8410000000000027,25,14
ssd,7,91.75516963005066,2.790033531976139,0.8280000000000027,17,17
ssd,8,86.43823552131653,2.9616523111102593,0.8120000000000027,14,15
ssd,9,84.64285397529602,3.0244726870234846,0.8050000000000028,16,15
ssd,10,95.72818994522095,2.674238384184348,0.8320000000000027,14,20
ssd,11,97.06033301353455,2.637534737948016,0.8480000000000028,24,18
ssd,12,90.73486614227295,2.821407149029019,0.8330000000000027,17,16
ssd,13,81.26157331466675,3.1503204966103584,0.8020000000000027,16,16
ssd,14,95.11272740364075,2.6915430456912834,0.8400000000000027,17,17
ssd,15,95.48773574829102,2.680972566726526,0.8410000000000027,12,14
ssd,16,93.95797753334045,2.7246222909508653,0.8440000000000027,12,20
ssd,17,83.30664277076721,3.0729842361362314,0.8090000000000027,14,14
ssd,18,86.68330430984497,2.9532792045506397,0.8230000000000027,12,19
ssd,19,89.8616852760315,2.8488226012413995,0.8310000000000027,17,19
ssd,20,91.60704398155212,2.7945449266057905,0.8360000000000027,18,15
ssd,21,78.26467037200928,3.270952254486928,0.7930000000000026,13,10
ssd,22,83.27540731430054,3.0741368701301828,0.8050000000000027,14,14
ssd,23,85.36752533912659,2.9987984187549976,0.8100000000000027,14,13
ssd,24,73.20647716522217,3.4969583281848813,0.7710000000000024,11,13
ssd,25,96.19972801208496,2.6611301849818156,0.8440000000000027,17,20
ssd,26,76.30940103530884,3.3547635877989292,0.7770000000000024,12,12
ssd,27,91.90073466300964,2.7856142928424363,0.8290000000000027,16,15
ssd,28,86.19434595108032,2.9700323980101087,0.8120000000000027,16,14
ssd,29,87.8144645690918,2.9152372704906835,0.8180000000000027,13,19
ssd,30,87.674720287323,2.9198838520505137,0.8240000000000027,19,18
ssd,31,81.53961253166199,3.1395783233651584,0.8050000000000027,17,12
ssd,32,87.89643168449402,2.9125186892559767,0.8370000000000027,22,17
ssd,33,99.83153796195984,2.5643199055748007,0.8460000000000027,10,20
ssd,34,89.35870480537415,2.864857996292308,0.8240000000000027,17,13
ssd,35,87.78413200378418,2.9162445895001206,0.8230000000000027,18,18
ssd,36,80.15102076530457,3.1939705515368333,0.7980000000000026,14,16
ssd,37,91.05903387069702,2.8113630149372946,0.8320000000000027,22,18
ssd,38,75.53028869628906,3.3893687475416434,0.7800000000000024,14,12
ssd,39,92.51689457893372,2.7670621799955195,0.8260000000000027,15,19
ssd,40,96.75349044799805,2.6458993759774687,0.8470000000000028,18,17
ssd,41,92.58404469490051,2.765055262422558,0.8340000000000027,16,20
ssd,42,89.6465094089508,2.855660545935763,0.8210000000000027,13,16
ssd,43,80.86908745765686,3.1656100995827594,0.7900000000000028,14,12
ssd,44,94.19532537460327,2.717756947936847,0.8390000000000027,17,17
ssd,45,96.28425407409668,2.658794030880607,0.8330000000000027,11,18
ssd,46,86.86934041976929,2.9469545729593314,0.8150000000000027,15,17
