type,iter,elapsed_time,token/s,th_stop_draft,skipped_attn,skipped_mlp
base,0,88.85001468658447,2.881260075229381,0.6,0,0
ssd,0,121.7297670841217,2.1030188928488665,0.8010000000000027,14,13
ssd,1,114.86204099655151,2.2287606747966966,0.7420000000000019,15,13
ssd,2,112.65842199325562,2.2723556345865172,0.7430000000000021,10,13
ssd,3,121.2760181427002,2.1108872464692565,0.8460000000000027,20,18
ssd,4,134.00455689430237,1.910382795429285,0.8330000000000027,17,16
ssd,5,123.77718234062195,2.0682325704871403,0.8280000000000027,16,14
ssd,6,134.9097616672516,1.8975646894359774,0.8410000000000027,25,14
ssd,7,120.52303862571716,2.1240752217922823,0.8280000000000027,17,17
ssd,8,112.8946647644043,2.267600515349746,0.8120000000000027,14,15
ssd,9,117.79526710510254,2.1732621886377204,0.8050000000000028,16,15
ssd,10,160.98167657852173,1.5902430974815407,0.8320000000000027,14,20
ssd,11,106.31238412857056,2.407997921393639,0.8480000000000028,24,18
ssd,12,110.79324245452881,2.310610235141969,0.8330000000000027,17,16
ssd,13,124.93552374839783,2.0490569240782723,0.8020000000000027,16,16
ssd,14,124.1780047416687,2.0615567187809516,0.8400000000000027,17,17
ssd,15,143.24456095695496,1.7871533710583825,0.8410000000000027,12,14
ssd,16,117.02269387245178,2.1876098688945387,0.8440000000000027,12,20
ssd,17,131.36601519584656,1.9487536378289567,0.8090000000000027,14,14
ssd,18,109.59652185440063,2.3358405510358886,0.8230000000000027,12,19
ssd,19,122.37769222259521,2.091884520377754,0.8310000000000027,17,19
ssd,20,132.57337594032288,1.931006117813858,0.8360000000000027,18,15
ssd,21,138.45226049423218,1.8490127866902164,0.7930000000000026,13,10
ssd,22,108.66419625282288,2.3558817791683584,0.8050000000000027,14,14
ssd,23,129.2719533443451,1.9803212791106055,0.8100000000000027,14,13
ssd,24,114.80269193649292,2.2299128677367186,0.7710000000000024,11,13
ssd,25,115.06406712532043,2.2248474818918154,0.8440000000000027,17,20
ssd,26,110.5929868221283,2.3147941597032404,0.7770000000000024,12,12
ssd,27,113.24314832687378,2.260622419831192,0.8290000000000027,16,15
ssd,28,117.4709119796753,2.1792628973910824,0.8120000000000027,16,14
ssd,29,115.01228284835815,2.2258492194049557,0.8180000000000027,13,19
ssd,30,111.35292196273804,2.2989966988532653,0.8240000000000027,19,18
ssd,31,145.9208312034607,1.7543759714680727,0.8050000000000027,17,12
ssd,32,140.14379167556763,1.8266952601984616,0.8370000000000027,22,17
ssd,33,177.8661847114563,1.4392842597669502,0.8460000000000027,10,20
ssd,34,165.8316810131073,1.5437339743288607,0.8240000000000027,17,13
ssd,35,133.9009187221527,1.9118614154635154,0.8230000000000027,18,18
ssd,36,104.71507024765015,2.444729296313916,0.7980000000000026,14,16
ssd,37,122.72616291046143,2.0859447890241016,0.8320000000000027,22,18
ssd,38,107.60221290588379,2.3791332267851684,0.7800000000000024,14,12
ssd,39,140.5846562385559,1.8209668597517328,0.8260000000000027,15,19
ssd,40,125.8986337184906,2.033381875870203,0.8470000000000028,18,17
ssd,41,127.41834998130798,2.0091297684953124,0.8340000000000027,16,20
ssd,42,131.42997407913208,1.9478052993137327,0.8210000000000027,13,16
ssd,43,125.9784688949585,2.0320932794750357,0.7900000000000028,14,12
ssd,44,125.98919796943665,2.0319202290826732,0.8390000000000027,17,17
ssd,45,134.54567337036133,1.9026996081495213,0.8330000000000027,11,18
ssd,46,148.44794464111328,1.7245102356849993,0.8150000000000027,15,17
ssd,47,137.69190382957458,1.8592233303481585,0.8240000000000027,21,11
ssd,48,105.98837494850159,2.415359232787437,0.7990000000000026,12,15
ssd,49,87.05593180656433,2.940638216001459,0.7890000000000025,13,15
ssd,50,86.21065902709961,2.9694703983126787,0.7810000000000024,12,13
ssd,51,86.09350991249084,2.973511014479598,0.8030000000000027,17,14
ssd,52,93.34503388404846,2.742513333039213,0.8110000000000027,16,13
ssd,53,97.60111093521118,2.6229209641879585,0.8020000000000027,12,14
ssd,54,96.55541682243347,2.6513271696686576,0.8050000000000029,17,14
ssd,55,92.19689083099365,2.7766663028721243,0.7890000000000025,15,13
ssd,56,90.92867588996887,2.815393466300784,0.8120000000000027,18,14
ssd,57,111.26410436630249,2.300831894149793,0.8340000000000027,15,17
ssd,58,83.6049222946167,3.062020667848689,0.7790000000000024,15,12
ssd,59,82.34002709388733,3.109058972109625,0.7750000000000024,13,12
ssd,60,88.4137635231018,2.895476787764037,0.8130000000000027,17,15
ssd,61,86.95477151870728,2.9440592566553367,0.7870000000000025,16,14
ssd,62,81.15732884407043,3.1543670010611002,0.7750000000000024,15,11
ssd,63,77.32796788215637,3.3105745180078974,0.7780000000000024,16,10
ssd,64,77.21827507019043,3.3152773714162773,0.7750000000000025,17,10
ssd,65,78.0504698753357,3.2799290050257235,0.7790000000000024,18,8
ssd,66,88.55526900291443,2.8908500068084577,0.8180000000000027,21,13
