type,iter,elapsed_time,token/s,th_stop_draft,skipped_attn,skipped_mlp
base,0,73.52539491653442,3.4817902071877294,0.6,0,0
ssd,0,71.40309166908264,3.585278928627223,0.8080000000000027,14,13
ssd,1,73.65973544120789,3.4754401229736764,0.8100000000000027,15,13
ssd,2,67.96628904342651,3.766573158590884,0.7820000000000025,10,13
ssd,3,77.69871020317078,3.29477798705535,0.8330000000000027,20,18
ssd,4,76.9796233177185,3.325555373834573,0.8270000000000027,18,13
ssd,5,80.3518373966217,3.1859881278926823,0.8410000000000027,16,14
ssd,6,81.37995886802673,3.14573764303756,0.8470000000000028,25,14
ssd,7,64.29515838623047,3.981637286934894,0.7640000000000022,12,10
ssd,8,67.26917314529419,3.805606461775106,0.7850000000000025,9,15
ssd,9,55.94197750091553,4.576170014651527,0.7240000000000018,10,8
ssd,10,56.610978841781616,4.522091036713531,0.7370000000000019,9,11
ssd,11,56.80563712120056,4.50659499608812,0.7370000000000019,9,12
ssd,12,68.47062301635742,3.7388297159037442,0.7850000000000025,12,13
ssd,13,52.98846912384033,4.831239781653205,0.7170000000000015,8,9
ssd,14,59.20951008796692,4.323629761834942,0.746000000000002,11,13
ssd,15,55.132972240448,4.643319407550225,0.7330000000000018,10,11
ssd,16,54.62816762924194,4.686227107917228,0.7110000000000015,7,12
ssd,17,62.632112979888916,4.087360106822538,0.7570000000000021,11,13
ssd,18,52.9913604259491,4.830976180687759,0.7250000000000016,11,7
ssd,19,50.395013093948364,5.079867714743019,0.7100000000000017,11,9
ssd,20,57.469143867492676,4.454564358749844,0.7400000000000019,13,10
ssd,21,52.570491790771484,4.869651990680818,0.7130000000000016,9,8
ssd,22,51.97916865348816,4.925049911948152,0.7120000000000015,9,10
ssd,23,71.17689728736877,3.596672653015888,0.7970000000000026,13,12
ssd,24,51.23858880996704,4.99623439961333,0.7130000000000015,6,10
ssd,25,54.008180141448975,4.7400227026633495,0.7120000000000016,9,8
ssd,26,56.18064093589783,4.5567297869046435,0.7360000000000018,11,10
ssd,27,54.08024191856384,4.733706635142181,0.7200000000000016,7,11
ssd,28,54.40853404998779,4.7051442291167085,0.7240000000000016,8,9
ssd,29,49.23299789428711,5.199764608072052,0.7070000000000014,8,7
ssd,30,52.4378867149353,4.881966380370671,0.7140000000000016,7,8
ssd,31,48.20301151275635,5.310871498811909,0.6960000000000013,8,7
ssd,32,50.45530366897583,5.073797626500271,0.7100000000000015,8,9
ssd,33,52.660775661468506,4.8613032524569,0.7140000000000015,9,8
ssd,34,52.02124500274658,4.921066383291747,0.7180000000000015,8,9
ssd,35,52.51929593086243,4.874398932099244,0.7190000000000016,11,8
ssd,36,52.07058668136597,4.916403219470781,0.7140000000000016,9,9
ssd,37,51.66119694709778,4.955363311890542,0.6940000000000013,5,6
ssd,38,53.4510452747345,4.789429255951471,0.7190000000000016,10,6
ssd,39,50.39122438430786,5.080249649177407,0.7090000000000014,8,9
ssd,40,54.67831563949585,4.681929152460637,0.7240000000000016,8,10
ssd,41,52.044957876205444,4.918824232866585,0.7120000000000016,7,10
ssd,42,55.356903076171875,4.624536160336506,0.7370000000000019,10,9
ssd,43,48.886213302612305,5.236650227239431,0.7020000000000015,7,6
ssd,44,54.833500146865845,4.668678806100843,0.7050000000000014,8,5
ssd,45,52.885101318359375,4.840682793797128,0.7210000000000018,8,9
ssd,46,46.87977433204651,5.46077713998297,0.7000000000000013,6,8
ssd,47,50.90083932876587,5.029386614757162,0.6890000000000019,9,6
ssd,48,46.37843990325928,5.519806197319057,0.6900000000000013,7,7
ssd,49,51.73776865005493,4.948029392831733,0.7130000000000015,9,8
ssd,50,49.11503601074219,5.212253126395122,0.7020000000000014,6,7
ssd,51,50.671485900878906,5.052151036201598,0.7090000000000014,8,7
ssd,52,55.22195243835449,4.635837537359414,0.6990000000000013,7,5
ssd,53,47.3157103061676,5.4104651149373195,0.6950000000000016,7,10
ssd,54,48.05323052406311,5.327425382395583,0.6920000000000018,6,10
ssd,55,48.38388919830322,5.291017407690692,0.7010000000000014,7,8
ssd,56,48.835914850234985,5.242043704619331,0.7030000000000015,8,8
ssd,57,48.54642415046692,5.273302915299021,0.6980000000000013,6,8
ssd,58,53.0486626625061,4.8257578448049445,0.6840000000000013,4,7
ssd,59,49.03568744659424,5.220687489674021,0.7090000000000016,8,10
ssd,60,47.66787624359131,5.370493090394767,0.7040000000000014,9,9
ssd,61,53.876516819000244,4.751606360523261,0.7180000000000015,9,9
ssd,62,49.386378049850464,5.183615606343805,0.681000000000002,7,8
ssd,63,50.6344678401947,5.0558445841269775,0.7090000000000014,10,9
ssd,64,50.65663766860962,5.053631898641299,0.7120000000000015,7,10
ssd,65,49.17411255836487,5.205991255991718,0.7090000000000014,6,9
ssd,66,49.56810712814331,5.164611175048295,0.7050000000000014,7,10
ssd,67,50.80225419998169,5.039146471577087,0.7050000000000014,9,9
ssd,68,50.143653869628906,5.105331986089161,0.7150000000000015,9,10
ssd,69,76.412344455719,3.350244019123797,0.8210000000000027,16,15
ssd,70,45.88790035247803,5.578812672482095,0.6900000000000013,7,7
ssd,71,51.145567655563354,5.005321315896151,0.7090000000000014,11,6
ssd,72,51.16113352775574,5.003798437364877,0.6990000000000016,7,8
ssd,73,49.213008403778076,5.201876664389144,0.7040000000000014,9,9
ssd,74,44.34147667884827,5.773375610698074,0.6870000000000012,6,7
ssd,75,46.5813364982605,5.495763308756929,0.669000000000001,6,7
ssd,76,47.111093521118164,5.433964293043732,0.6960000000000014,8,6
ssd,77,47.1805739402771,5.425961971638034,0.6890000000000013,6,8
ssd,78,75.79584765434265,3.3774937271953935,0.8160000000000027,18,15
ssd,79,46.59549283981323,5.494093621459936,0.6890000000000016,6,8
ssd,80,46.45893144607544,5.510242961509724,0.6900000000000012,6,6
ssd,81,47.48785185813904,5.390852396624541,0.6960000000000013,8,6
ssd,82,47.319241523742676,5.410061356785499,0.6750000000000015,7,7
ssd,83,47.653260469436646,5.372140279135582,0.6780000000000013,5,7
ssd,84,45.84327292442322,5.5842435251522975,0.6960000000000013,6,8
ssd,85,48.35702419281006,5.293956860936518,0.6990000000000014,6,9
ssd,86,50.0262131690979,5.117317177989715,0.7060000000000015,8,9
ssd,87,47.89508509635925,5.3450160801459745,0.7000000000000013,6,9
ssd,88,46.49024248123169,5.506531829842538,0.6910000000000012,7,6
ssd,89,47.072532415390015,5.438415714305243,0.6960000000000013,8,8
ssd,90,45.71242070198059,5.600228473328437,0.682000000000001,8,7
ssd,91,47.105342864990234,5.43462767554262,0.6750000000000017,7,6
ssd,92,47.35710859298706,5.405735434572332,0.6940000000000014,7,7
ssd,93,49.72539830207825,5.148274498372406,0.7080000000000014,7,9
ssd,94,52.67255473136902,4.8602161278412375,0.6900000000000012,4,7
ssd,95,49.15896964073181,5.207594908333579,0.7030000000000014,8,8
ssd,96,47.349491357803345,5.406605069218139,0.6960000000000013,8,6
ssd,97,47.09274697303772,5.43608127482071,0.6880000000000013,7,7
ssd,98,48.541202783584595,5.273870141647432,0.7060000000000014,7,8
ssd,99,77.70999574661255,3.2942994982876352,0.8220000000000027,16,16
