config,model_id,num_offload,type,task,latency(item/s),elapsed_time(s),length,rouge-1,rouge-2,rouge-l,rouge-lsum,model_memory(gb),peak_memory(gb),n_shot,num_iter
motivation,microsoft/Phi-3-mini-4k-instruct,2,base,xsum,14.911276297569275,745.5638148784637,50,0.19842663165514343,0.04499144018067252,0.13514241466517518,0.13571403549256603,6.695699691772461,11.930156707763672,1,1
motivation,microsoft/Phi-3-mini-4k-instruct,2,base,cnn_dailymail,30.695711917877198,1534.7855958938599,50,0.28124923793667084,0.11244790907768029,0.18630424881323399,0.18597000464561217,6.695699691772461,16.299363136291504,1,1
motivation,microsoft/Phi-3-mini-4k-instruct,2,ssd_naive,xsum,17.06393681049347,853.1968405246735,50,0.20539321043988074,0.04938905479122174,0.13846053489931293,0.13840951653576106,6.695699691772461,11.929178237915039,1,1
motivation,microsoft/Phi-3-mini-4k-instruct,2,ssd_naive,cnn_dailymail,35.072657198905944,1753.6328599452972,50,0.29630135230518717,0.11559231986913993,0.19253441377265582,0.1925212739841651,6.695699691772461,16.299214839935303,1,1
motivation,microsoft/Phi-3-mini-4k-instruct,2,ssd,xsum,10.991977782249451,549.5988891124725,50,0.20586592896039022,0.04900308798045556,0.13872730865993305,0.13922782187610122,6.695699691772461,11.930481433868408,1,1
motivation,microsoft/Phi-3-mini-4k-instruct,2,ssd,cnn_dailymail,24.430954060554505,1221.5477030277252,50,0.2944528527390276,0.11635201509449038,0.19296512084343856,0.1926429237232538,6.695699691772461,16.29976224899292,1,1
