type,iter,elapsed_time,token/s,th_stop_draft,skipped_attn,skipped_mlp
base,0,20.141353607177734,12.71016859109061,0.6,0,0
ssd,0,27.500287532806396,9.30899357668917,0.8260000000000027,19,18
ssd,1,27.519150972366333,9.302612579038696,0.8160000000000027,22,22
ssd,2,26.71175980567932,9.583793874395747,0.7990000000000026,18,19
ssd,3,26.61433744430542,9.618875560427504,0.8170000000000027,19,20
ssd,4,27.617259979248047,9.269565488841456,0.8290000000000027,19,20
ssd,5,26.331810235977173,9.722081304164458,0.8120000000000027,25,16
ssd,6,26.75805425643921,9.56721283044692,0.8280000000000027,26,23
ssd,7,27.54049563407898,9.295402791633936,0.8440000000000027,22,24
ssd,8,27.475329637527466,9.31744963126265,0.8420000000000027,19,26
ssd,9,25.743783712387085,9.944148181948133,0.8100000000000027,22,18
ssd,10,24.11561131477356,10.615530191563954,0.7820000000000025,20,18
ssd,11,25.17694878578186,10.168031169232489,0.7920000000000026,20,16
ssd,12,23.771341800689697,10.769270079342869,0.7720000000000025,20,17
ssd,13,24.325075149536133,10.524119593722274,0.7880000000000025,21,17
ssd,14,24.115829467773438,10.615434162946746,0.7880000000000025,18,23
ssd,15,24.775779247283936,10.332671979552941,0.7970000000000026,21,20
ssd,16,24.68135952949524,10.372200108914967,0.7880000000000025,20,18
ssd,17,27.044747352600098,9.465793732970036,0.7790000000000024,20,20
ssd,18,25.115442276000977,10.192932188362075,0.8020000000000029,23,20
ssd,19,23.346539735794067,10.965222379722084,0.7680000000000022,20,18
ssd,20,24.000027179718018,10.666654586805672,0.7700000000000022,22,16
ssd,21,24.417815923690796,10.484148164603951,0.7950000000000026,24,19
ssd,22,29.53399109840393,8.667978504734997,0.8320000000000027,22,18
ssd,23,23.9072163105011,10.708063903180294,0.7870000000000026,22,20
ssd,24,25.179896593093872,10.166840799108504,0.8090000000000027,24,18
ssd,25,23.487760305404663,10.899293788394672,0.7710000000000024,21,18
ssd,26,23.708297967910767,10.797907144009097,0.7760000000000025,19,21
ssd,27,25.95469617843628,9.863340269522798,0.8100000000000027,20,19
ssd,28,23.557337760925293,10.867102327013745,0.7740000000000024,20,18
ssd,29,24.260149717330933,10.552284424572989,0.7960000000000026,24,19
ssd,30,25.745047330856323,9.943660103245382,0.8080000000000028,19,19
ssd,31,23.338066816329956,10.969203319825676,0.7200000000000016,18,12
ssd,32,23.686184883117676,10.807987916300693,0.7530000000000024,19,15
ssd,33,23.648332595825195,10.825287531907998,0.7180000000000015,15,13
ssd,34,22.450908184051514,11.402656761201987,0.7160000000000017,16,12
ssd,35,23.553665161132812,10.868796777430612,0.7390000000000019,16,14
ssd,36,23.721391439437866,10.791947034539831,0.7330000000000018,19,11
ssd,37,22.856235027313232,11.20044485428504,0.7290000000000018,18,10
ssd,38,23.431899309158325,10.925277401646342,0.7340000000000018,17,10
ssd,39,21.890430688858032,11.694607732423508,0.6980000000000013,15,11
ssd,40,22.831488370895386,11.21258482326268,0.7010000000000015,14,11
ssd,41,22.828343391418457,11.214129541096465,0.7110000000000015,15,13
ssd,42,23.88234233856201,10.71921658147599,0.7510000000000023,17,13
ssd,43,22.695546627044678,11.2797459434153,0.7240000000000016,16,14
ssd,44,22.399847269058228,11.428649353052629,0.7130000000000017,17,11
ssd,45,22.33160161972046,11.463575446103832,0.7130000000000016,18,10
ssd,46,24.185861110687256,10.58469652283245,0.7450000000000019,16,13
ssd,47,21.792739391326904,11.747031678903255,0.7090000000000016,16,12
ssd,48,22.820720672607422,11.217875354273387,0.7170000000000015,18,11
ssd,49,22.028353214263916,11.621386197595267,0.7000000000000013,16,12
ssd,50,22.588833808898926,11.333033044811202,0.7150000000000015,16,12
ssd,51,22.14855694770813,11.558315090432568,0.7160000000000015,17,11
ssd,52,22.171964406967163,11.546112707972611,0.6970000000000014,16,11
ssd,53,21.36554789543152,11.981906630849336,0.7000000000000016,16,13
ssd,54,22.288756608963013,11.485611534609083,0.7120000000000015,14,11
ssd,55,22.391770601272583,11.432771644483124,0.7080000000000014,16,12
ssd,56,22.94442343711853,11.157395203309136,0.7190000000000016,15,13
ssd,57,22.39285707473755,11.432216940678186,0.7170000000000019,17,15
