config,model_id,num_offload,type,task,latency(item/s),elapsed_time(s),length,rouge-1,rouge-2,rouge-l,rouge-lsum,model_memory(gb),peak_memory(gb),n_shot,num_iter
motivation,microsoft/Phi-3-medium-4k-instruct,2,base,xsum,97.447775015831,4872.38875079155,50,0.06904998433190046,0.018714431805279423,0.058292491838271995,0.058094516669383416,24.809385299682617,28.66142702102661,1,1
motivation,microsoft/Phi-3-medium-4k-instruct,2,base,cnn_dailymail,98.835773062706,4941.7886531353,50,0.14495883995691095,0.055449075705705925,0.11397381313121949,0.11370275841274227,24.809385299682617,31.642317295074463,1,1
motivation,microsoft/Phi-3-medium-4k-instruct,2,ssd_naive,xsum,97.21559066295623,4860.779533147812,50,0.06823193023137203,0.016805780794343885,0.05693910047375532,0.05688957523990176,24.809385299682617,28.66053581237793,1,1
motivation,microsoft/Phi-3-medium-4k-instruct,2,ssd_naive,cnn_dailymail,108.28046765804291,5414.023382902145,50,0.14306342819707918,0.05443233784406813,0.11249137194424647,0.1124464417179884,24.809385299682617,31.64290142059326,1,1
motivation,microsoft/Phi-3-medium-4k-instruct,2,ssd,xsum,54.76661602020263,2738.330801010132,50,0.06839474659837327,0.016874073477410864,0.05684367254719102,0.056849501873030804,24.809385299682617,28.66053581237793,1,1
motivation,microsoft/Phi-3-medium-4k-instruct,2,ssd,cnn_dailymail,67.42287223815919,3371.143611907959,50,0.14319459218210046,0.05468906411849478,0.11263616261762255,0.11282941761697912,24.809385299682617,31.642808437347412,1,1
