type,iter,elapsed_time,token/s,th_stop_draft,skipped_attn,skipped_mlp
base,0,37.57531118392944,6.812984162576635,0.6,0,0
ssd,0,40.42670226097107,6.33244825035231,0.8080000000000027,14,13
ssd,1,40.95179104804993,6.2512528377483605,0.8100000000000027,15,13
ssd,2,39.07844829559326,6.550925411971084,0.7820000000000025,10,13
ssd,3,42.90031027793884,5.967322808190645,0.8330000000000027,20,18
ssd,4,42.54209756851196,6.017568823157451,0.8270000000000027,18,13
ssd,5,44.70125937461853,5.72690800173199,0.8410000000000027,16,14
ssd,6,44.41746139526367,5.763499127559276,0.8470000000000028,25,14
ssd,7,37.08571672439575,6.902927126971174,0.7640000000000022,12,10
ssd,8,37.50982642173767,6.824878289803096,0.7760000000000025,10,13
ssd,9,37.068922996520996,6.906054433359884,0.751000000000002,10,11
ssd,10,37.75503730773926,6.780552166148265,0.7660000000000022,9,14
ssd,11,39.65110421180725,6.456314523613409,0.7720000000000022,12,13
ssd,12,34.651408195495605,7.387867141090037,0.7450000000000021,11,11
ssd,13,34.79106521606445,7.358211035222755,0.7450000000000021,10,11
ssd,14,32.18476366996765,7.954074251565175,0.7090000000000017,9,10
ssd,15,35.175134897232056,7.277868322266043,0.7480000000000021,10,12
ssd,16,34.24137568473816,7.4763351320053015,0.7370000000000019,9,13
ssd,17,33.81288242340088,7.571078880362773,0.726000000000002,11,11
ssd,18,30.927359104156494,8.277460714891586,0.6870000000000017,8,10
ssd,19,33.04472637176514,7.747075800232307,0.7180000000000023,10,10
ssd,20,32.7411253452301,7.818912676356599,0.7140000000000016,8,9
ssd,21,31.980600833892822,8.004852733369942,0.7060000000000021,8,12
ssd,22,33.34741997718811,7.676755808249073,0.7350000000000019,11,11
ssd,23,31.825992345809937,8.043739758949064,0.7000000000000016,11,11
ssd,24,32.985679388046265,7.760943680692303,0.7080000000000022,8,13
ssd,25,34.84075140953064,7.347717533152042,0.749000000000002,10,13
ssd,26,32.26470112800598,7.934367623129484,0.703000000000002,10,10
ssd,27,36.50393271446228,7.012943016371955,0.7550000000000023,10,13
ssd,28,33.38481616973877,7.668156646375302,0.7230000000000016,10,10
ssd,29,31.77800154685974,8.055887328927945,0.7000000000000022,9,12
ssd,30,31.829537630081177,8.042843819322773,0.7050000000000017,10,11
ssd,31,33.510807037353516,7.6393266122968715,0.7360000000000019,11,12
ssd,32,31.770207405090332,8.057863668808873,0.7090000000000016,9,10
ssd,33,33.376471519470215,7.670073807851798,0.7230000000000016,8,13
ssd,34,31.76060152053833,8.06030074192565,0.7030000000000016,8,12
ssd,35,30.624304056167603,8.359373637698804,0.6880000000000019,7,11
ssd,36,32.100438594818115,7.974968916509614,0.6940000000000015,8,11
ssd,37,33.17493438720703,7.716669368869019,0.722000000000002,10,9
ssd,38,31.100310564041138,8.231429055116665,0.6900000000000016,5,11
ssd,39,32.63036561012268,7.845453007139552,0.7270000000000016,11,11
ssd,40,34.87950563430786,7.339553567186905,0.7420000000000022,9,12
ssd,41,30.270998239517212,8.456939476340272,0.6750000000000013,7,11
ssd,42,31.99181842803955,8.002045916077913,0.7050000000000016,10,12
ssd,43,29.70060086250305,8.619354240849702,0.6640000000000026,5,10
ssd,44,32.73674988746643,7.819957719688355,0.6950000000000015,7,12
ssd,45,28.469809532165527,8.991981478160863,0.6480000000000009,7,6
ssd,46,31.02220106124878,8.252154626119713,0.6810000000000017,9,7
ssd,47,28.50548768043518,8.980726899673648,0.6630000000000008,8,6
ssd,48,29.17659616470337,8.77415578413832,0.6530000000000014,6,6
ssd,49,28.5128173828125,8.978418251797052,0.6570000000000021,7,7
ssd,50,29.284199237823486,8.74191566315224,0.6660000000000015,8,5
ssd,51,32.76782727241516,7.812541181682427,0.7130000000000017,7,7
ssd,52,29.11556577682495,8.792547668909382,0.6670000000000018,8,6
ssd,53,29.335912942886353,8.726505307620817,0.6680000000000021,10,7
ssd,54,28.609487056732178,8.948080736028434,0.6600000000000017,6,5
ssd,55,29.53967022895813,8.666312048028207,0.6880000000000012,5,9
ssd,56,31.114263772964478,8.227737666171011,0.6930000000000013,8,7
ssd,57,28.64927911758423,8.935652410286075,0.6590000000000018,9,7
ssd,58,29.251744747161865,8.751614722907709,0.6680000000000013,8,7
ssd,59,30.321990728378296,8.442717442044795,0.6880000000000017,9,6
ssd,60,28.70718264579773,8.917628844273727,0.6630000000000013,7,7
ssd,61,28.936115503311157,8.847075550645558,0.6660000000000014,7,7
ssd,62,27.81424903869629,9.203915577366214,0.6560000000000011,6,7
ssd,63,29.69081711769104,8.622194498226335,0.6950000000000015,7,10
ssd,64,28.037346363067627,9.130678655709644,0.6590000000000009,6,7
ssd,65,29.115088939666748,8.792691670305102,0.6840000000000014,8,6
ssd,66,29.136147260665894,8.786336700926917,0.6750000000000014,7,7
ssd,67,28.371397256851196,9.023172094147759,0.6470000000000011,5,7
ssd,68,27.997159957885742,9.14378459761932,0.6640000000000011,7,5
ssd,69,28.240248680114746,9.065075980731761,0.6620000000000011,6,8
ssd,70,29.431390047073364,8.698196027797078,0.6710000000000018,7,6
ssd,71,29.857654094696045,8.574015868362418,0.6890000000000016,7,9
ssd,72,28.6148202419281,8.946413006812948,0.6670000000000009,7,8
ssd,73,30.769225120544434,8.320001527405065,0.6870000000000014,6,8
ssd,74,29.50906801223755,8.675299399284166,0.6580000000000011,6,6
ssd,75,27.89723539352417,9.176536541661246,0.6400000000000012,7,8
ssd,76,29.737273693084717,8.608724614171061,0.668000000000001,8,6
ssd,77,31.15321183204651,8.217451265704147,0.6880000000000023,10,7
ssd,78,29.12408447265625,8.789975878567132,0.6690000000000019,9,6
ssd,79,29.220543146133423,8.7609596686732,0.6800000000000017,7,6
ssd,80,29.157918214797974,8.77977632402018,0.6740000000000023,7,10
ssd,81,30.33699059486389,8.438543012349461,0.676000000000001,7,9
ssd,82,28.750081777572632,8.904322498299832,0.6550000000000022,8,9
ssd,83,28.531872272491455,8.97242205331258,0.6600000000000017,4,7
ssd,84,28.5384783744812,8.970345112334806,0.666000000000001,5,7
ssd,85,29.287660837173462,8.740882429062793,0.6730000000000015,6,9
ssd,86,29.91451120376587,8.55771963834638,0.6810000000000019,5,11
ssd,87,27.89503264427185,9.177261172790516,0.6640000000000013,6,7
ssd,88,28.876707315444946,8.865276681426772,0.6650000000000013,6,6
ssd,89,29.196000337600708,8.768324326613492,0.6730000000000018,8,6
ssd,90,29.796586513519287,8.591588163424285,0.6630000000000025,6,8
