type,iter,elapsed_time,token/s,th_stop_draft,skipped_attn,skipped_mlp
base,0,61.51279854774475,4.161735541934399,0.6,0,0
ssd,0,78.27284502983093,3.270610642840881,0.8260000000000027,19,18
ssd,1,87.04338502883911,2.941062091222468,0.8160000000000027,22,22
ssd,2,78.67657327651978,3.2538275288153735,0.7990000000000026,18,19
ssd,3,91.60296106338501,2.794669484787286,0.8170000000000027,19,20
ssd,4,95.27060794830322,2.687082674426865,0.8290000000000027,19,20
ssd,5,60.58590364456177,4.225405326986135,0.753000000000002,9,18
ssd,6,85.00813817977905,3.011476377221668,0.8330000000000027,18,20
ssd,7,90.00217866897583,2.8443755894127527,0.8440000000000027,22,24
ssd,8,87.04041361808777,2.9411624940486374,0.8420000000000027,19,26
ssd,9,89.24818229675293,2.8684057581003968,0.8100000000000027,22,18
ssd,10,90.65274953842163,2.8239628836795374,0.8340000000000027,19,18
ssd,11,73.53871369361877,3.481159611610314,0.753000000000002,12,14
ssd,12,56.50400972366333,4.530651917483118,0.7220000000000016,16,13
ssd,13,62.10013771057129,4.122374111199776,0.7740000000000024,15,20
ssd,14,80.65191721916199,3.1741340916217835,0.7700000000000022,18,16
ssd,15,86.25308036804199,2.9680099412988814,0.8150000000000027,13,25
ssd,16,66.62245917320251,3.8425480412612965,0.8020000000000027,16,22
ssd,17,85.20471024513245,3.004528731609937,0.8310000000000027,20,22
ssd,18,71.38211011886597,3.586332760038994,0.7610000000000021,17,18
ssd,19,61.839736461639404,4.139733036520986,0.7830000000000025,18,20
ssd,20,68.66649651527405,3.728164577947498,0.7940000000000026,18,20
ssd,21,65.7750916481018,3.8920508293565845,0.7880000000000025,18,18
ssd,22,85.62868523597717,2.9896523494960863,0.7880000000000025,21,18
ssd,23,60.21194577217102,4.251648019624688,0.7810000000000024,17,23
ssd,24,65.60147309303284,3.902351394410811,0.7910000000000026,12,23
ssd,25,58.95994591712952,4.341930712755706,0.7670000000000022,16,19
ssd,26,72.91656541824341,3.510862017863912,0.8230000000000027,20,22
ssd,27,69.12262272834778,3.7035631736093286,0.8210000000000027,22,23
ssd,28,87.18556308746338,2.936265947415907,0.7430000000000019,16,16
ssd,29,62.084038734436035,4.123443081643543,0.7810000000000024,21,20
ssd,30,75.75921869277954,3.3791267177415976,0.8300000000000027,23,23
ssd,31,71.70851445198059,3.570008414711055,0.7550000000000021,15,16
ssd,32,82.45884799957275,3.1045789046352725,0.8220000000000027,21,21
ssd,33,85.19626045227051,3.0048267217481786,0.8420000000000027,22,27
ssd,34,58.01488542556763,4.412660614980354,0.7740000000000024,20,15
ssd,35,88.41268658638,2.895512056970304,0.8290000000000027,20,23
ssd,36,89.70961332321167,2.8536518051601276,0.8450000000000027,26,21
ssd,37,75.02376651763916,3.4122520353574988,0.7250000000000018,16,15
ssd,38,87.06254315376282,2.9404149100936956,0.8350000000000027,19,19
ssd,39,67.53601145744324,3.790570311682004,0.8080000000000027,21,22
ssd,40,82.20648789405823,3.1141094402416787,0.7700000000000025,15,17
ssd,41,57.96841049194336,4.416198371276365,0.7570000000000021,16,20
ssd,42,62.85667562484741,4.072757546515911,0.7920000000000026,22,19
ssd,43,93.44748783111572,2.7395064965540814,0.7880000000000025,16,21
ssd,44,61.675654888153076,4.150746359552213,0.7800000000000024,20,18
ssd,45,64.60141110420227,3.962761735762571,0.7960000000000026,16,23
ssd,46,79.06353449821472,3.237902297496965,0.7730000000000024,18,14
ssd,47,66.36192679405212,3.857633621676951,0.7840000000000025,16,23
ssd,48,70.22676014900208,3.6453340501090703,0.8230000000000027,20,25
ssd,49,77.6747887134552,3.295792679197265,0.7810000000000024,20,15
ssd,50,89.28780198097229,2.867132960161288,0.8120000000000027,14,22
ssd,51,99.05982208251953,2.5842969896185055,0.8250000000000027,20,20
ssd,52,81.60461091995239,3.1370776370849383,0.8060000000000027,22,18
ssd,53,70.50366282463074,3.6310170244171394,0.8100000000000027,20,21
ssd,54,91.0192334651947,2.8125923527788563,0.8210000000000027,20,20
ssd,55,98.75761938095093,2.5922050531868037,0.8350000000000027,25,21
ssd,56,89.92313361167908,2.8468758785197754,0.8300000000000027,17,20
ssd,57,80.7606520652771,3.1698604884106274,0.7830000000000026,17,21
ssd,58,68.98909378051758,3.7107314500236854,0.8140000000000027,16,24
ssd,59,87.11651182174683,2.938593323431195,0.8040000000000027,17,21
ssd,60,75.597158908844,3.386370647985436,0.8240000000000027,19,23
ssd,61,67.56298017501831,3.789057252016498,0.7860000000000025,20,18
ssd,62,80.0793731212616,3.196828222073461,0.8260000000000027,21,21
ssd,63,65.95155262947083,3.8816371987216107,0.7730000000000024,10,20
ssd,64,58.00463652610779,4.4134402925665235,0.7790000000000024,17,21
ssd,65,73.58593106269836,3.478925880300095,0.8060000000000027,21,17
ssd,66,66.5472776889801,3.8468891424298235,0.8100000000000027,22,23
ssd,67,77.23466062545776,3.314574025791969,0.8000000000000027,22,21
ssd,68,76.29489469528198,3.3554014462232535,0.7350000000000018,12,21
ssd,69,63.60910105705261,4.024581321631745,0.8090000000000027,21,21
ssd,70,88.63973212242126,2.888095370667814,0.8460000000000027,21,24
ssd,71,85.52661728858948,2.9932202174697045,0.8210000000000027,20,26
ssd,72,60.74428462982178,4.214388259900907,0.7700000000000022,16,18
ssd,73,88.28949451446533,2.8995522220150103,0.7850000000000025,21,17
ssd,74,82.27924489974976,3.111355729040953,0.8270000000000027,21,27
ssd,75,61.922048568725586,4.134230147697272,0.7810000000000024,14,22
ssd,76,63.87707877159119,4.007697360666623,0.8060000000000027,18,24
ssd,77,62.51560831069946,4.094977349139638,0.7920000000000026,20,19
ssd,78,87.43752098083496,2.927804872877303,0.8400000000000027,18,25
ssd,79,67.23451352119446,3.8075682650592935,0.8140000000000027,23,23
ssd,80,87.44699597358704,2.9274876415117066,0.8260000000000027,18,22
ssd,81,77.9388964176178,3.2846243886785667,0.7770000000000024,15,22
ssd,82,86.98169541358948,2.943147966738806,0.7710000000000022,19,17
ssd,83,76.56794428825378,3.343435720779469,0.8240000000000027,22,27
ssd,84,63.779099225997925,4.013854116893017,0.7870000000000025,22,18
ssd,85,84.01198863983154,3.0471841476994386,0.8220000000000027,20,23
ssd,86,64.80546426773071,3.9502841757662224,0.7690000000000022,17,17
ssd,87,61.83813166618347,4.1398404690159,0.7920000000000026,17,20
ssd,88,93.19409680366516,2.7469551053144814,0.8400000000000027,27,25
ssd,89,60.6406192779541,4.221592771448968,0.7840000000000025,16,19
ssd,90,85.38119006156921,2.998318479929782,0.8070000000000027,15,23
ssd,91,62.22970008850098,4.113791318870659,0.7740000000000024,17,19
ssd,92,57.98183512687683,4.415175881201699,0.7690000000000022,13,19
ssd,93,51.966994524002075,4.926203686491065,0.749000000000002,16,17
ssd,94,54.34758424758911,4.710420960640146,0.7590000000000021,17,16
ssd,95,56.95358347892761,4.494888369837484,0.7850000000000025,22,19
ssd,96,53.030014514923096,4.827454835562216,0.7260000000000016,15,14
ssd,97,51.236600160598755,4.996428318771734,0.7360000000000018,16,15
ssd,98,57.23177170753479,4.473039928035227,0.7570000000000021,14,18
ssd,99,55.240663290023804,4.634267308774918,0.7720000000000022,19,19
ssd,100,52.26165413856506,4.898428957515368,0.7370000000000019,17,16
ssd,101,51.22337102890015,4.997718714286984,0.7410000000000021,16,18
ssd,102,52.71842908859253,4.8559868802197395,0.7330000000000018,14,17
ssd,103,57.22004580497742,4.473956572361416,0.7720000000000022,18,16
ssd,104,50.2418851852417,5.095350205433746,0.7260000000000016,16,17
ssd,105,53.86451578140259,4.752665020491788,0.7390000000000019,17,14
ssd,106,58.58304309844971,4.369865177023803,0.7750000000000024,21,17
ssd,107,57.35469317436218,4.463453395552872,0.7730000000000024,20,20
ssd,108,52.22266411781311,4.9020861789523025,0.7260000000000016,13,16
ssd,109,54.827831745147705,4.669161479701523,0.7680000000000022,18,19
ssd,110,50.866310596466064,5.032800629691936,0.7430000000000019,17,17
ssd,111,56.86008358001709,4.502279699250542,0.7630000000000021,16,21
ssd,112,59.854599952697754,4.27703134265893,0.7830000000000025,21,15
ssd,113,52.37640976905823,4.887696600984552,0.742000000000002,16,14
ssd,114,57.36555099487305,4.462608578846904,0.7770000000000024,19,19
ssd,115,55.58511686325073,4.605549370882956,0.7550000000000021,18,15
ssd,116,51.609129428863525,4.960362688405018,0.7260000000000016,12,14
ssd,117,56.38595628738403,4.540137595525328,0.7450000000000019,13,17
ssd,118,55.01383566856384,4.653374862685392,0.7680000000000022,20,17
ssd,119,60.651787757873535,4.220815403199179,0.7700000000000022,13,16
ssd,120,53.69832706451416,4.76737384560299,0.7660000000000022,21,16
ssd,121,51.25846791267395,4.994296755730823,0.7230000000000016,16,11
ssd,122,55.16792678833008,4.640377387793243,0.7410000000000019,15,16
ssd,123,53.40946626663208,4.793157803187741,0.7380000000000019,18,15
